,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
910,-317.73577880859375,91.3957748413086,-19.26050567626953,33.369808197021484,-18.16217803955078,4.459490776062012,3.2379698753356934,-11.560497283935547,-28.30486297607422,8.652582168579102,0.26349326968193054,-6.394435405731201,6.349558353424072,-23.592592239379883,8.545722961425781,-10.97729778289795,-17.862241744995117,2.662670850753784,-3.3221025466918945,-4.541234016418457
911,-268.57354736328125,149.577880859375,-25.260852813720703,48.64032745361328,14.919197082519531,2.8844516277313232,-3.124418258666992,-0.08167754858732224,-17.619400024414062,-1.4032999277114868,-9.665428161621094,-16.042774200439453,2.1890387535095215,-14.651639938354492,1.215169906616211,2.122633457183838,-3.536865234375,-6.843275547027588,4.218608856201172,-2.150574207305908
912,-294.90301513671875,89.50897979736328,-24.06678581237793,31.97867774963379,-11.399079322814941,-9.868278503417969,-5.512777328491211,-4.114668369293213,-16.320627212524414,-6.356819152832031,-9.753840446472168,-7.863631725311279,-10.572437286376953,-8.780928611755371,1.0741626024246216,-17.516748428344727,2.224180221557617,-7.521467685699463,-4.252557277679443,-0.5563768148422241
913,-333.46588134765625,150.70816040039062,-9.658158302307129,34.74702072143555,-12.941113471984863,0.6505980491638184,2.513277053833008,-13.376272201538086,6.442474842071533,-17.150548934936523,-2.6679868698120117,2.810110330581665,-10.56143856048584,3.110658645629883,-4.448064804077148,0.21376670897006989,-0.5273515582084656,-7.36428165435791,-0.2542276084423065,-7.636992931365967
914,-301.8407287597656,113.47811889648438,1.0671049356460571,32.5046272277832,11.108293533325195,19.890304565429688,-3.6343371868133545,-5.702844142913818,-3.811687469482422,-13.638008117675781,-14.472853660583496,5.023280620574951,-8.050018310546875,-17.212400436401367,12.34561538696289,-7.195802688598633,-4.707533359527588,-0.48155438899993896,-5.84662389755249,-2.4868741035461426
915,-127.69818115234375,140.95802307128906,-66.86955261230469,67.34833526611328,-17.79566192626953,23.51403045654297,-7.819420337677002,7.050686359405518,-15.199007034301758,1.523841381072998,7.701826572418213,-11.96713638305664,3.311924695968628,-19.31186294555664,8.452471733093262,-8.819253921508789,5.332676410675049,1.1950139999389648,-2.0199315547943115,6.526305675506592
916,-319.4578552246094,133.87083435058594,-17.2314453125,48.577735900878906,9.542387962341309,-6.213375568389893,4.040107727050781,-5.645085334777832,-4.470329284667969,-15.480903625488281,8.058226585388184,2.0226173400878906,-13.831371307373047,9.048972129821777,-1.4408928155899048,-3.696624517440796,3.7013230323791504,-7.294309139251709,-2.563825845718384,-1.6427243947982788
917,-209.24346923828125,108.0634765625,-18.688566207885742,60.918296813964844,-7.992466449737549,25.83591651916504,-17.025226593017578,-9.49040699005127,-11.365023612976074,-15.47016429901123,-0.19685204327106476,-19.336523056030273,0.46485230326652527,-9.89981460571289,-5.174704551696777,-0.33561310172080994,-2.9693729877471924,-2.1536710262298584,-0.298208624124527,-4.952840805053711
918,-346.7112731933594,103.4234619140625,-39.98939895629883,37.57805252075195,8.822672843933105,-2.716078519821167,-1.8436466455459595,-16.893218994140625,-1.2916076183319092,-8.556537628173828,2.461451768875122,-1.4282724857330322,-13.143689155578613,4.044262886047363,-0.9758256673812866,-1.6770573854446411,-0.20829468965530396,-4.114886283874512,-0.46261292695999146,-5.470195770263672
919,-353.6570739746094,105.63947296142578,-27.02634048461914,49.37162399291992,-2.3612732887268066,-1.1306856870651245,4.836164951324463,-11.353011131286621,6.4644293785095215,-12.398614883422852,3.3321189880371094,4.7387590408325195,-9.138174057006836,10.287806510925293,0.3077228367328644,1.0284405946731567,5.648099899291992,-4.541026592254639,1.0808733701705933,-1.3161547183990479
920,-233.3234100341797,109.33891296386719,-36.28836441040039,52.69394302368164,-47.62847137451172,5.29662561416626,24.924367904663086,-10.521503448486328,-35.104007720947266,-18.89611053466797,-18.377241134643555,-23.57296371459961,-0.46800491213798523,-26.394792556762695,-4.7273640632629395,-1.5136369466781616,-4.917989730834961,-1.1914223432540894,-14.610068321228027,2.3083627223968506
921,-199.17945861816406,151.82275390625,-70.24331665039062,19.73563003540039,13.62477970123291,-17.459083557128906,-18.050270080566406,-17.038204193115234,-14.59842300415039,-18.31879234313965,-24.70504379272461,-14.866331100463867,-4.747249603271484,-12.126198768615723,4.47771692276001,1.714812994003296,-8.514270782470703,5.292695999145508,0.264780193567276,-3.908656597137451
922,-242.4417724609375,74.04296875,-37.47072982788086,51.03128433227539,-16.343055725097656,8.387022018432617,-13.840767860412598,1.1938648223876953,0.5428281426429749,-18.86589813232422,-1.5819809436798096,-9.49046516418457,-8.748906135559082,-10.89968204498291,-1.0162224769592285,-7.430078029632568,-5.2425761222839355,-4.0089335441589355,-6.0807623863220215,-2.6631364822387695
923,-211.41177368164062,124.92265319824219,-17.276813507080078,75.54779052734375,3.8197193145751953,18.87758445739746,-12.692922592163086,0.6544153094291687,-22.386228561401367,-15.176681518554688,0.3312610983848572,-22.06892967224121,1.7190625667572021,-11.183624267578125,4.6926350593566895,-1.2467432022094727,-6.654384613037109,-2.1764063835144043,-1.5668227672576904,3.937237501144409
924,-318.6722717285156,90.91890716552734,-5.322693347930908,17.713130950927734,-7.286380767822266,-4.626227855682373,-12.823908805847168,3.944969654083252,-7.505361557006836,-11.049683570861816,2.418458938598633,-1.1043403148651123,1.6898430585861206,-8.228070259094238,-1.3628604412078857,-0.025517836213111877,-1.7211709022521973,-4.5864715576171875,-7.013737678527832,-0.8918609023094177
925,-271.3742980957031,99.71023559570312,-19.698522567749023,36.85326385498047,-0.7817113399505615,-14.675191879272461,-6.244661808013916,-12.540847778320312,-30.323606491088867,-3.3469529151916504,-8.510440826416016,-8.746223449707031,-1.507192611694336,-15.423262596130371,5.656622886657715,-12.01048755645752,-12.433961868286133,-3.0695502758026123,-7.985686779022217,-8.96173095703125
926,-204.81491088867188,133.8619384765625,-33.277408599853516,66.46196746826172,-18.385116577148438,38.892154693603516,-15.781233787536621,5.056404113769531,-16.551979064941406,-13.693613052368164,5.04917049407959,-21.446321487426758,12.203434944152832,-11.479050636291504,-6.6575236320495605,4.95396089553833,5.128324508666992,-10.83211898803711,3.4858109951019287,1.5673388242721558
927,-235.60794067382812,121.5311279296875,-18.6052303314209,62.583648681640625,-21.53655242919922,34.03281784057617,-7.30841588973999,2.079284429550171,-14.352953910827637,-10.48785400390625,2.3369228839874268,-15.199676513671875,5.540752410888672,-10.84066390991211,-2.8903121948242188,-1.2700954675674438,6.042267322540283,-8.58950424194336,-1.718315839767456,0.9797043204307556
928,-289.6400146484375,124.95244598388672,3.6567788124084473,31.333511352539062,7.092257976531982,6.189986705780029,1.5673620700836182,-3.0716288089752197,-4.460554599761963,-5.744563579559326,0.6870195865631104,0.8972693681716919,5.177379608154297,1.2785533666610718,2.0003573894500732,4.956748962402344,-0.8892237544059753,-1.8066288232803345,3.7109181880950928,-2.2822842597961426
929,-311.1548156738281,102.67453002929688,-20.40203857421875,26.629247665405273,-4.40772008895874,4.749207973480225,-15.221545219421387,-11.512269020080566,-10.264599800109863,-20.19451332092285,-11.043001174926758,-15.501920700073242,0.8985061645507812,-4.054437637329102,-10.718989372253418,2.4689254760742188,0.022344503551721573,-12.045077323913574,-0.9634948968887329,-1.5761674642562866
930,-239.74783325195312,126.99382781982422,-33.3167610168457,54.36385726928711,-11.607634544372559,2.420705556869507,6.254766464233398,-18.48240852355957,-6.62160587310791,-18.51599884033203,-20.48909568786621,5.04713773727417,-5.711254596710205,-12.558185577392578,8.694334983825684,-5.927842140197754,-6.639953136444092,-4.603821277618408,-4.365462779998779,-6.365964412689209
931,-295.82147216796875,141.33348083496094,13.507277488708496,50.875919342041016,2.8761544227600098,-13.030037879943848,-4.445384502410889,-25.225751876831055,-6.262246131896973,-6.02459192276001,-12.767620086669922,-1.7088514566421509,-5.35795259475708,-4.1262125968933105,0.04478814825415611,-2.9923617839813232,-9.54412841796875,-5.9165191650390625,2.7926111221313477,-5.2677202224731445
932,-304.44488525390625,94.03327941894531,-19.788572311401367,47.13655471801758,-19.01461410522461,1.6141254901885986,4.304841041564941,-13.574837684631348,-8.401433944702148,-18.115257263183594,-4.224736213684082,-12.905790328979492,-18.188404083251953,-10.711432456970215,-8.353870391845703,-8.038711547851562,-6.706624507904053,-4.76357889175415,-4.360836505889893,-4.495717525482178
933,-290.71588134765625,96.63365173339844,-8.74360179901123,30.038930892944336,-19.12567710876465,-0.7754638195037842,-15.251559257507324,5.38623571395874,-10.372190475463867,-5.081697463989258,6.4812517166137695,-5.450580596923828,2.905606508255005,-9.292794227600098,2.4938230514526367,-10.400694847106934,-6.155829429626465,3.3468384742736816,-0.6761845350265503,-2.8524458408355713
934,-223.28680419921875,162.4647216796875,-1.461342215538025,41.688472747802734,16.538461685180664,9.209419250488281,-27.422515869140625,-3.766674041748047,-3.542929172515869,-7.2397050857543945,-10.099903106689453,-13.348203659057617,-5.655603408813477,-20.673524856567383,1.8026611804962158,0.052792876958847046,-4.234086036682129,-7.305837154388428,-4.836913585662842,-2.479064702987671
935,-183.9376678466797,149.3755340576172,-30.770984649658203,37.49083709716797,9.376656532287598,29.227428436279297,8.836514472961426,15.787372589111328,-12.913777351379395,-20.23713493347168,-2.1517367362976074,-11.348155975341797,-5.1776580810546875,-6.471156120300293,11.032333374023438,-2.8171703815460205,-1.9078459739685059,2.698866367340088,0.9133749008178711,0.4535703659057617
936,-204.46054077148438,160.51235961914062,-1.2953392267227173,56.33312225341797,1.648303747177124,19.830657958984375,-6.980316162109375,6.984833717346191,-18.716672897338867,1.1240054368972778,-11.988992691040039,-15.32241153717041,13.459885597229004,-24.62392807006836,4.262707710266113,-1.3709511756896973,-5.471015930175781,-1.7036360502243042,0.12392675876617432,-3.84690523147583
937,-319.533935546875,100.94771575927734,-39.55889892578125,28.90717124938965,-11.267252922058105,6.324202537536621,-12.303750991821289,-18.713897705078125,-26.989151000976562,-11.159372329711914,-2.2320568561553955,-26.405019760131836,-3.0229415893554688,0.7103197574615479,-6.745468616485596,-15.802203178405762,-3.450423240661621,-7.228134632110596,-12.338858604431152,1.066096305847168
938,-239.1089324951172,164.70799255371094,-34.858089447021484,52.1334342956543,-12.796273231506348,-3.1045169830322266,-8.491739273071289,-26.085554122924805,5.267270565032959,-25.05231285095215,-3.6699092388153076,-6.329652786254883,-24.305795669555664,5.872005462646484,-7.753729820251465,-3.4731645584106445,1.9242969751358032,-8.586702346801758,-2.7476165294647217,-4.632061004638672
939,-387.68145751953125,79.18661499023438,-5.989884376525879,29.207304000854492,3.543957233428955,4.746335983276367,-0.1412123590707779,-2.574550151824951,-12.57712459564209,-1.56280517578125,-4.23706579208374,-3.0976812839508057,4.389845371246338,-11.403578758239746,7.086296558380127,-3.243706703186035,-5.124044895172119,3.702129602432251,-8.908003807067871,-1.9648102521896362
940,-279.4474792480469,171.96986389160156,-36.522247314453125,-10.492480278015137,17.604692459106445,-20.854223251342773,-15.414030075073242,-6.349323749542236,-18.06869125366211,-19.17034149169922,-22.575599670410156,-25.773773193359375,-11.26231861114502,5.478265285491943,-1.1411093473434448,-14.316561698913574,-7.152164936065674,-3.131922483444214,-10.712890625,-3.660038471221924
941,-309.65069580078125,96.74990844726562,-5.734201908111572,53.090965270996094,-5.08070182800293,1.9891095161437988,-0.6635755896568298,-4.143216609954834,-19.774539947509766,-15.593581199645996,-9.473579406738281,-9.231094360351562,5.802011966705322,-11.37906265258789,2.9236161708831787,5.016948699951172,-3.92661190032959,0.350036084651947,2.8939871788024902,2.055269956588745
942,-267.9675598144531,111.53624725341797,-32.54111099243164,50.70470428466797,-5.153425216674805,1.9579007625579834,-6.059799671173096,-20.18761444091797,-6.4911723136901855,-7.669122695922852,-24.55674171447754,0.9345105886459351,-4.498912334442139,-19.395936965942383,9.859892845153809,-10.593645095825195,-3.7543277740478516,-3.390455722808838,-10.85790729522705,-6.596450328826904
943,-148.6157989501953,121.16558837890625,-14.9094820022583,55.01596450805664,-12.983482360839844,31.503679275512695,-13.110108375549316,1.4890124797821045,-8.269245147705078,-21.369415283203125,-18.036592483520508,-14.431475639343262,1.2973166704177856,-28.504758834838867,-2.7426347732543945,6.442797660827637,-5.767010688781738,-15.79802131652832,4.743529796600342,-8.43990707397461
944,-242.0652313232422,166.1646728515625,-25.084840774536133,25.3747501373291,-12.435259819030762,24.72089958190918,-26.043567657470703,-0.0863010361790657,-6.144479751586914,-28.496437072753906,-16.894319534301758,-27.081485748291016,3.233055353164673,-14.604411125183105,-9.753599166870117,11.054975509643555,-2.6752490997314453,-12.841526985168457,8.65990924835205,-3.074385643005371
945,-323.91229248046875,52.94723129272461,-24.319961547851562,41.769351959228516,-26.86069107055664,13.531222343444824,-15.044458389282227,6.127963066101074,-7.547487735748291,-12.953737258911133,-7.632195949554443,-14.659796714782715,-4.277577877044678,-10.01124095916748,0.18211336433887482,-11.547237396240234,5.122682094573975,-11.035367012023926,-6.301476955413818,0.38816866278648376
946,-356.3981628417969,128.17507934570312,4.83871603012085,15.1009521484375,-4.301854610443115,9.853153228759766,8.037924766540527,-6.6438822746276855,-7.59318208694458,-10.38241195678711,-7.815901279449463,-2.4237637519836426,1.4998384714126587,-4.279294967651367,-2.167842388153076,1.7972303628921509,-0.7952243685722351,-2.0193920135498047,0.07781626284122467,-2.98344349861145
947,-255.93557739257812,116.56137084960938,-25.031631469726562,24.122709274291992,-24.84935760498047,29.22926902770996,-23.00381088256836,-1.0709470510482788,-15.992359161376953,-11.65793514251709,-2.5986878871917725,-6.644467830657959,3.6210391521453857,-22.108592987060547,14.610238075256348,-2.2735366821289062,-6.302006244659424,-0.6312019228935242,-3.006514310836792,-8.149107933044434
948,-325.9698791503906,126.79480743408203,-33.56230163574219,31.778465270996094,17.23995018005371,2.6171658039093018,-10.507246971130371,-12.722400665283203,3.0565052032470703,-18.754976272583008,4.312209606170654,4.591901779174805,-16.82564926147461,9.2811861038208,2.357487201690674,-4.969705104827881,4.234853744506836,-5.715312957763672,-3.9570493698120117,-0.6351024508476257
949,-362.3421325683594,79.42752838134766,-19.3614444732666,36.5797233581543,6.2362284660339355,9.58652114868164,-8.98859977722168,-10.323054313659668,-7.989840030670166,-17.50604248046875,-9.604876518249512,-6.951134204864502,-12.220636367797852,-10.847424507141113,-6.021031379699707,-10.483811378479004,6.057772636413574,0.2870900630950928,-0.9544773697853088,2.4528820514678955
950,-298.8227233886719,146.1011199951172,-23.878931045532227,43.41499710083008,-1.5754971504211426,8.513419151306152,-2.1425178050994873,-8.845884323120117,-9.77471923828125,-2.78698992729187,0.8677160739898682,-14.156278610229492,1.6137422323226929,-6.369328022003174,-4.158969402313232,4.853868007659912,-4.749074459075928,-0.44564664363861084,2.734297037124634,-5.182928562164307
951,-316.2574462890625,81.71176147460938,-20.230531692504883,14.698409080505371,-20.528396606445312,-0.2606883645057678,-10.26303768157959,-1.8561556339263916,-5.086371421813965,-6.087552547454834,-7.009435653686523,-7.705994606018066,-1.4332764148712158,-3.921029806137085,1.0026209354400635,-8.76951789855957,2.746206521987915,-8.50036334991455,-5.428717613220215,-2.156467914581299
952,-236.37222290039062,163.64990234375,-12.072890281677246,44.765663146972656,5.13141393661499,25.631502151489258,-5.443175315856934,6.104823112487793,-3.5326883792877197,-9.347430229187012,-0.18339546024799347,-16.367671966552734,0.36537429690361023,-11.965535163879395,-2.677521228790283,1.819100260734558,-6.500352382659912,-1.9947329759597778,-1.706068992614746,-5.866239070892334
953,-343.2018737792969,93.41320037841797,-18.276378631591797,16.71105194091797,5.557482719421387,7.324995040893555,3.032193660736084,-7.865897178649902,0.9135032892227173,-14.4574556350708,-3.112966537475586,1.762790322303772,-12.670351028442383,1.0974987745285034,-3.2281038761138916,-5.917538166046143,6.393157482147217,-1.808010458946228,-3.7825980186462402,1.6191846132278442
954,-258.0307922363281,83.92426300048828,-43.838584899902344,55.80529022216797,-32.8232421875,7.682024955749512,-23.765499114990234,-14.276216506958008,-16.143718719482422,-21.948076248168945,-11.257635116577148,-14.11548137664795,-4.698063373565674,-6.516736030578613,-0.5810542106628418,-22.38414192199707,6.927043437957764,-7.598190784454346,-12.277058601379395,6.115616321563721
955,-422.2732238769531,68.76883697509766,-25.040481567382812,-28.541481018066406,-26.359222412109375,-3.773159980773926,-1.842250108718872,-7.143646240234375,-5.402895927429199,1.7999719381332397,5.828539848327637,10.382637977600098,9.915066719055176,1.476003885269165,3.0718576908111572,-3.7720346450805664,-10.581890106201172,-13.133955001831055,-7.3866071701049805,5.326437950134277
956,-348.02838134765625,83.71084594726562,-26.793792724609375,31.456769943237305,13.365593910217285,-14.082757949829102,-22.79572296142578,-8.749358177185059,0.6238040924072266,-7.7906928062438965,-8.134102821350098,-13.075089454650879,-13.746866226196289,-4.712130069732666,-2.986140251159668,-5.518520355224609,-5.409587860107422,-7.738915920257568,3.7094905376434326,0.6252102851867676
957,-356.3431091308594,105.04048919677734,-18.169713973999023,34.35896301269531,-1.3343162536621094,7.491128444671631,-6.387437343597412,-14.586128234863281,8.13682746887207,-14.62259292602539,2.6540920734405518,1.240081548690796,-10.444266319274902,6.539364814758301,-3.365748405456543,-1.04416024684906,2.5704002380371094,-2.0970757007598877,0.48192787170410156,-2.6125411987304688
958,-290.07281494140625,87.30467987060547,-23.97849464416504,40.11134719848633,-4.301677703857422,0.03786476328969002,-2.255432605743408,-11.216556549072266,-14.033203125,-13.81887435913086,-16.708873748779297,-19.835739135742188,-14.048088073730469,-8.784698486328125,-7.813174247741699,-17.11533546447754,2.0783026218414307,-4.036257266998291,-13.15981674194336,-2.333858013153076
959,-322.75146484375,91.03642272949219,-11.316028594970703,21.69310188293457,6.661078453063965,13.765267372131348,-11.013954162597656,-1.1560258865356445,-14.934730529785156,-13.565174102783203,-5.186633586883545,-16.23259162902832,-10.775761604309082,-5.814680099487305,-0.782762348651886,-15.481072425842285,-1.3556435108184814,-6.573060512542725,-10.799802780151367,-2.067209005355835
960,-443.1888732910156,73.16221618652344,-7.240433216094971,17.552852630615234,4.183715343475342,3.6598873138427734,1.6151450872421265,0.27133622765541077,-7.99980354309082,-0.6972563862800598,-3.7923781871795654,-3.901649236679077,1.314450740814209,-6.7801713943481445,0.19455242156982422,-2.262784481048584,-1.4586352109909058,-6.197909355163574,-3.1489391326904297,-1.9290218353271484
961,-268.2292175292969,136.260009765625,-12.295941352844238,48.51131820678711,-20.71472930908203,31.920228958129883,-4.41055154800415,-2.673004627227783,-11.264989852905273,-12.498970031738281,-1.5656806230545044,-8.509542465209961,3.465513229370117,-11.397260665893555,-3.1848788261413574,-0.8536075353622437,5.449971675872803,-8.31273078918457,2.0549960136413574,0.7574936151504517
962,-359.9813537597656,64.7984619140625,-9.356799125671387,20.248281478881836,-13.985974311828613,-8.942976951599121,-6.744995594024658,-10.248618125915527,-6.872979640960693,-13.719615936279297,-7.916767120361328,-4.114336013793945,-5.906338691711426,-1.997908353805542,1.5728583335876465,-5.040498733520508,-1.5523453950881958,-4.2197394371032715,-8.558618545532227,-0.22693850100040436
963,-175.56375122070312,140.56011962890625,-27.646615982055664,60.3970947265625,-17.538862228393555,31.216655731201172,-14.677218437194824,3.5960583686828613,-13.806498527526855,-22.33340072631836,4.243663787841797,-20.1912841796875,8.801949501037598,-9.168383598327637,-14.682276725769043,6.262016773223877,2.82462215423584,-12.504546165466309,2.2318499088287354,2.3006319999694824
964,-309.7262268066406,120.00971984863281,15.7176513671875,30.164880752563477,-11.717391014099121,-1.0091533660888672,-24.41608428955078,0.3255954086780548,-10.904862403869629,-25.015064239501953,-2.6238181591033936,-10.05850601196289,5.991297245025635,4.167158603668213,-16.088375091552734,-11.510562896728516,6.381501197814941,-5.345164775848389,-5.571253299713135,5.157230854034424
965,-292.3714904785156,141.93826293945312,-43.91969680786133,21.440643310546875,-11.793305397033691,-9.419975280761719,-13.732147216796875,-10.171839714050293,-11.76606559753418,-14.864320755004883,-8.405251502990723,-15.576676368713379,-9.21252155303955,-10.876708030700684,2.254399299621582,-0.25279444456100464,-3.3910789489746094,7.004914283752441,3.19539737701416,2.1650750637054443
966,-278.7678527832031,114.99224090576172,-34.883209228515625,15.245920181274414,-17.973403930664062,-4.412716865539551,-18.511812210083008,-18.0421142578125,-8.337175369262695,-18.457069396972656,-6.681344509124756,-9.071011543273926,-7.493739604949951,-2.501174211502075,-3.1082522869110107,-5.365579605102539,-2.0904996395111084,-5.57067346572876,-4.864328861236572,0.018185704946517944
967,-346.3580627441406,79.69937133789062,-21.874046325683594,33.08942413330078,-0.9599132537841797,-17.553607940673828,-19.016347885131836,-11.030341148376465,-18.127649307250977,-27.308156967163086,-3.527053117752075,-6.320003032684326,-9.825043678283691,0.05384165048599243,-3.235846519470215,-9.110991477966309,-9.101943969726562,-14.594932556152344,-14.356672286987305,-6.440097808837891
968,-282.7101135253906,121.73729705810547,-17.588890075683594,32.4345817565918,-3.4184741973876953,7.916503429412842,0.9212090373039246,-2.076183795928955,-20.031490325927734,-7.893256187438965,-10.939962387084961,-8.39808464050293,4.692231178283691,-19.03425407409668,-2.4662723541259766,3.3080742359161377,-0.19029828906059265,-13.0365571975708,-0.251656174659729,-0.7242053747177124
969,-267.0494384765625,131.3114776611328,-54.05741500854492,81.04005432128906,6.480697154998779,14.19423770904541,-11.845413208007812,-2.491431951522827,-23.691808700561523,-7.390783309936523,0.826153039932251,-20.6842098236084,11.742769241333008,-5.870701789855957,-2.839181423187256,-6.056652545928955,3.0851192474365234,-4.020830154418945,-6.091495037078857,6.281370639801025
970,-347.5492858886719,107.0726318359375,-3.8714771270751953,24.845291137695312,-7.151769161224365,-8.951789855957031,-15.994333267211914,8.345540046691895,-10.55679702758789,-14.223308563232422,5.2956013679504395,-2.017847776412964,0.24295292794704437,-12.517393112182617,-1.3316493034362793,-0.31611207127571106,-6.436851501464844,0.21610206365585327,-1.9060592651367188,-8.257644653320312
971,-250.53775024414062,105.87431335449219,-42.147621154785156,57.17555618286133,-0.12661440670490265,20.660762786865234,-7.718806743621826,1.9328255653381348,-39.988914489746094,-19.541278839111328,-4.3521246910095215,-38.85478591918945,3.4545910358428955,-8.086654663085938,0.4459478259086609,-5.674535751342773,-10.43707275390625,-5.548805236816406,-4.788643836975098,-9.539825439453125
972,-232.21766662597656,117.37922668457031,-25.573291778564453,35.822669982910156,0.6794303059577942,7.953267574310303,-8.486576080322266,1.4880872964859009,-17.51146697998047,2.882652997970581,-9.255165100097656,-14.812334060668945,-4.652224063873291,-25.33965301513672,6.7100830078125,-9.221330642700195,-3.052079439163208,-1.952646255493164,-5.021543025970459,-2.2305867671966553
973,-317.62213134765625,123.57453155517578,16.40850830078125,49.4976692199707,-6.352492809295654,-14.618935585021973,1.5859555006027222,-3.1992275714874268,-21.53635025024414,-9.295536994934082,-9.907647132873535,-6.413464069366455,8.810751914978027,-10.390411376953125,2.9937901496887207,4.814532279968262,-5.719611167907715,0.331594318151474,0.26334813237190247,-1.8327792882919312
974,-367.9102478027344,71.62199401855469,-8.135196685791016,19.219274520874023,2.8843071460723877,15.498941421508789,-2.8101067543029785,4.760027885437012,-1.1625193357467651,-2.02428936958313,2.1087310314178467,-8.008011817932129,-0.5134038925170898,-1.27994966506958,7.359522342681885,0.48881712555885315,0.29636722803115845,3.9711732864379883,0.3729187846183777,1.3004940748214722
975,-267.09515380859375,144.71243286132812,23.922210693359375,25.028696060180664,-18.011789321899414,6.122348308563232,1.3336995840072632,-3.2404818534851074,-11.201937675476074,-9.312561988830566,-6.412886142730713,-7.961969375610352,0.6467990279197693,-11.526691436767578,-2.348543643951416,-3.2368946075439453,-4.638848304748535,-1.1339445114135742,-1.5618493556976318,-1.1943299770355225
976,-227.40020751953125,104.4249267578125,-22.835325241088867,49.76327133178711,-8.145153999328613,17.95696449279785,-10.745512008666992,3.998347759246826,-13.168036460876465,-8.361600875854492,1.4662386178970337,-8.216971397399902,-3.53200364112854,-19.70301055908203,2.8466901779174805,-12.229950904846191,-7.375137805938721,-8.11257266998291,-6.964916706085205,-0.013652438297867775
977,-268.59442138671875,140.28549194335938,-5.958637237548828,39.61835479736328,-18.6590576171875,23.413671493530273,-4.707386016845703,6.964493751525879,-10.9254150390625,-13.373844146728516,5.4367218017578125,-14.271499633789062,5.823709487915039,-6.0194196701049805,-12.4895601272583,3.0758628845214844,5.552711486816406,-11.54847240447998,2.6150569915771484,2.2919580936431885
978,-255.5195770263672,86.15504455566406,33.780582427978516,77.84733581542969,-7.1331892013549805,28.805696487426758,-10.952858924865723,-9.257745742797852,-11.036704063415527,-19.354248046875,-2.2239339351654053,-3.3208110332489014,-5.232464790344238,-15.54969596862793,4.787145137786865,-5.007527828216553,-3.0071184635162354,1.4993590116500854,-4.493630886077881,-6.208974361419678
979,-248.71826171875,124.15140533447266,-38.123985290527344,80.79576873779297,-2.249976634979248,14.56758975982666,-0.16831374168395996,1.2701340913772583,-15.831953048706055,-11.400192260742188,-5.393609046936035,-13.585028648376465,6.5681915283203125,-12.880980491638184,3.5696072578430176,-3.5165317058563232,-4.342237949371338,-1.7753117084503174,-2.7579028606414795,3.9121484756469727
980,-239.68408203125,123.05481719970703,-24.87877655029297,28.9801025390625,9.46190357208252,16.88336753845215,-17.58860206604004,-7.592494010925293,-20.66673469543457,-5.709509372711182,-8.804694175720215,-9.867115020751953,8.643181800842285,-8.268271446228027,4.289747714996338,-3.6326568126678467,3.578484296798706,-14.065962791442871,-2.3024308681488037,5.820138931274414
981,-293.00140380859375,126.8353271484375,17.120302200317383,48.31723403930664,12.80048656463623,5.768106460571289,-7.724698543548584,-10.364829063415527,-13.05223560333252,0.20182594656944275,-1.7478750944137573,-11.713899612426758,-0.3619038462638855,-3.175995111465454,-0.88482666015625,-2.287781238555908,3.2075657844543457,-1.9932773113250732,-6.160229682922363,-2.633479595184326
982,-187.8119659423828,135.26235961914062,-20.50133514404297,45.798831939697266,-5.677713871002197,4.100849628448486,-13.5070219039917,-0.4617021083831787,-16.869136810302734,-2.8638806343078613,-3.3330531120300293,-7.383877754211426,5.200937271118164,-19.9737548828125,7.5225090980529785,-7.281253814697266,-6.732058525085449,-2.514831066131592,-6.638278007507324,-1.566078543663025
983,-193.5225067138672,139.22828674316406,4.830863952636719,46.926937103271484,-3.088982105255127,24.5367374420166,-13.501591682434082,7.328547954559326,-8.893808364868164,-9.288508415222168,-0.33507439494132996,-14.947996139526367,4.978120803833008,-11.493290901184082,-1.1469491720199585,-6.481614589691162,-4.236377716064453,-4.448675632476807,-3.593930244445801,1.312086582183838
984,-276.38055419921875,139.974853515625,-10.012216567993164,23.734355926513672,-2.7904534339904785,4.4706315994262695,-15.52088737487793,-3.1299493312835693,-18.12451171875,-17.71231460571289,-4.566555023193359,-18.74605941772461,-0.9370322823524475,-10.54906940460205,-13.481054306030273,-2.2936606407165527,-1.2153548002243042,-9.666611671447754,-6.140512466430664,-0.5999923944473267
985,-182.3286590576172,102.92840576171875,-13.898370742797852,98.32675170898438,-13.721101760864258,26.036481857299805,-18.781356811523438,19.256681442260742,-11.40615177154541,-10.256424903869629,4.8059868812561035,-24.01350975036621,7.224447727203369,-17.13397979736328,-10.071481704711914,-1.3855384588241577,7.656917095184326,-6.044393062591553,0.5493037700653076,-7.709212779998779
986,-216.8339080810547,103.55560302734375,-58.72209930419922,58.316123962402344,-8.490713119506836,-3.8404386043548584,-13.539102554321289,6.977497577667236,-28.580196380615234,-19.15686798095703,-7.809139728546143,-9.949395179748535,-4.247869968414307,-12.71944522857666,15.729525566101074,-7.37711763381958,0.9168300032615662,-11.445996284484863,-6.9217400550842285,-2.337648630142212
